koi_period,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_impact
-0.10300268068117367,-1.158243729134076,-0.567221066838173,-0.7532430827685969,-0.05504467266777008,-0.08943759561592547,-0.44775867086268584,-0.09832891960596878
-1.0539918053297448,-0.2474639131446419,-1.3712567466845662,-0.8367487724548038,1.513880331261998,1.5670725810138337,-0.5659690823159045,-0.041465523271821146
-0.18228151984760804,-0.6349721796547059,-1.336169926541105,-1.07692272071696,-0.08497162181524404,-0.11993799462998375,-0.92301841131138,-0.22401160586246943
-0.32845742525393345,-1.182365392356971,0.2554247660280693,-0.4437075371894862,-0.4326106485662998,-0.48369653942406926,0.12139347645480278,-0.14906856556566972
0.013433275245666778,-0.04383334794962501,0.6267321043650496,0.21315113800732735,-0.10016999804753904,-0.136998981235042,0.46022690953773754,0.0489326965414392
-0.25346038514125696,0.0016066327610305352,-0.2572717261974238,-0.7476473954117887,-0.5643946735607228,-0.6189792137420265,-0.17154948105380388,0.0005259078672417215
-1.2832430750118502,0.10217053154008782,-0.521231154097153,0.6756592810750875,1.2477755428098585,1.2855623334879414,0.473084600371523,0.11833520078516808
-1.1584030465573296,-1.0614585582701734,-1.0721845482530803,-1.000531253630541,0.808205488809868,0.8207945361265607,-0.5980248037682963,-0.030384451165679546
0.1630121703425629,-0.3904740594757248,-0.554821502116779,-0.6046780609709871,-0.218618266608333,-0.26158395771167503,-0.713054088385948,0.04601662493455983
-0.2892963162252464,-0.1824588883657345,-0.4859520465081895,-0.5017198542722824,0.32620187141757206,0.3116174248005522,0.5115283366814478,0.01860555182989377
1.0492703426226653,2.7507364580919655,-0.30252174131115045,-0.5912153570416305,-1.1961318329277357,-1.2406894518640181,-0.5774300101046254,0.046308232095247766
-0.4271141647579062,-0.0360110342555699,0.7700001716054069,0.05825056175245021,0.1271838875654647,0.10151242433271945,1.2541032155079561,-0.12399034974650719
-0.3680946308956173,-0.14546601229431047,-0.9856566046326198,-0.824183633340422,0.3224017566753887,0.30797044965445053,-0.14977476830637765,0.04222573184561665
-0.8394227292031874,-0.22330190664230995,-0.6022403691811344,-0.6992262524510623,0.7375630120641126,0.7458206805167433,-0.5301540740502383,-0.004139806703765268
-1.2411560933935502,-0.7782904242003612,1.4819869704857678,1.394387152282967,1.2677356049232225,1.3075801435008716,1.4934187760983046,0.1297078800519976
0.5719373002077387,-0.18419854248153125,1.4464950131341041,1.9205970434181208,0.07548100322075482,0.04684487764400949,1.5090256201076873,0.11833520078516808
-1.0267636746740905,-1.0581979552877923,-0.5644502246322154,-0.7617224972842638,0.7760997774563672,0.7876421301101163,-0.11111483321553813,-0.18901874657991705
1.3806711149661632,-0.6520876519044778,0.07808247651230964,-0.4730409003023876,-1.5052429956927798,-1.5012849441810265,-1.1579799801590291,-0.19718374707917927
-1.2508090804342684,0.582084239529513,0.9980134632679433,1.182864458625232,1.1298906947049003,1.1604159221993975,0.47764723210194354,0.1351317732407932
1.773057985151163,0.8922386991074155,-0.17843571073018263,-0.45456216264457205,-1.6265140354219363,-1.591310783919401,-0.68132136712006,-0.006764271149956699
-1.1597228805015227,-1.4319677855212467,-0.33264507549934036,-0.5956738474276069,1.0415008927544267,1.0665868669367498,0.024854718116863198,0.018313944669205835
