koi_period,koi_duration,koi_depth,koi_impact,koi_prad,koi_teq,koi_insol,koi_model_snr
156.51657398,12.2259,113337.0,0.995,61.44,367.0,4.31,2016.1
20.35509657,5.33265,25079.5,0.503,17.53,720.0,63.6,1703.2
313.19875,8.603,721.0,0.36,1.95,216.0,0.51,9.6
379.42818,11.24,403.9,0.006,1.89,252.0,0.95,11.1
63.571688,6.01,591.0,0.7182,2.14,399.0,6.02,5.4
13.61165024,7.617,95.5,0.112,1.46,958.0,198.73,31.6
2.629870555,6.606,101310.0,0.705,34.05,1291.0,659.45,1026.0
0.954873008,1.0613,33.0,0.578,0.81,2325.0,6913.47,1.5
54.35635067,6.4345,10510.4,1.142,38.81,566.0,24.18,628.1
35.080928,6.92,100.7,0.712,1.21,610.0,32.63,7.6
0.876826336,3.6097,138366.0,0.481,37.24,2042.0,4095.0,1338.1
0.796815149,1.0727,55.9,0.524,10.23,5480.0,212663.45,4.8
1.914158508,3.2917,7829.2,0.942,13.63,1646.0,1730.47,124.6
29.8042694,3.107,1046.5,1.237,24.73,505.0,15.34,17.9
1.752450163,3.0255,55.5,0.728,0.79,1552.0,1372.36,3.4
135.4978256,6.769,5038.1,0.804,6.01,295.0,1.8,73.2
9.455586047,8.42272,115171.0,0.791,178.47,1972.0,3576.17,1876.9
8.667822346,4.9658,2121.9,1.276,67.37,1303.0,681.39,187.6
11.17931581,3.103,90.6,0.381,1.81,1159.0,426.61,12.0
0.691561191,5.23,1901.0,1.0183,5.91,1460.0,1074.31,3.4
10.6816951,3.605,307.8,0.646,2.3,897.0,152.75,21.9
15.79196594,7.2772,203.1,0.032,2.4,910.0,161.97,77.3
58.3437362,22.482,1266.8,1.246,93.55,779.0,87.03,75.0
2.25353739,5.74622,182828.0,0.82,96.65,2056.0,4215.56,904.8
3.989144446,20.7947,630524.0,0.252,60.26,996.0,233.19,2055.9
363.706662,8.553,1624.6,0.9315,5.26,283.0,1.51,43.7
3.75938475,1.188,133.1,0.505,3.1,1677.0,1868.97,11.3
1.169010526,1.1717,165.9,1.13,91.91,3766.0,47688.8,37.1
2.613020421,1.9588,599.7,0.891,1.5,713.0,61.24,31.1
2.549562652,1.6999,495.1,0.047,1.11,682.0,50.9,43.7
0.888584158,2.25012,412710.0,0.453,43.7,1211.0,507.14,691.2
16.7525077,3.174,338.3,0.763,3.65,801.0,97.43,18.2
449.557346,17.227,1193.1,0.69,55.33,721.0,64.05,28.4
8.3806973,3.028,650.8,0.5317,1.91,701.0,57.04,4.6
9.32867952,1.572,354.4,0.035,1.62,806.0,99.6,12.7
69.2002312,5.679,2271.5,1.276,45.24,585.0,27.66,30.0
1.023471798,2.3499,861.4,0.974,3.78,1727.0,2103.09,63.0
1.72086129,2.0243,10184.5,0.725,13.25,1647.0,1743.61,1654.9
6.996926239,2.7374,1317.4,0.022,3.21,888.0,147.07,101.6
0.935086665,1.12,71.2,0.4742,1.18,2431.0,8250.8,13.1
7.834433676,2.89,2018.1,0.714,3.47,689.0,53.33,246.6
86.67856052,10.1289,8244.1,0.291,9.83,434.0,8.41,318.3
3.40165617,1.9617,155.9,0.906,1.34,1236.0,552.42,19.9
20.4972755,8.536,242.9,0.966,2.96,843.0,119.42,22.8
26.0841212,6.141,259.7,0.092,1.35,598.0,30.24,13.8
0.589049151,2.25397,61953.4,1.094,39.51,1959.0,3495.15,1227.6
0.53633519,1.0547,444.1,0.489,1.81,1974.0,3603.58,29.9
8.65312868,3.376,508.6,1.185,20.38,857.0,127.5,22.6
1.258274109,1.92467,14159.9,1.244,25.98,1207.0,502.19,669.1
17.4453133,5.14,327.7,0.23,5.38,1066.0,305.55,12.2
12.720370263,2.7306,1180.1,0.787,4.75,934.0,180.23,485.5
4.02378908,3.237,32.1,0.715,2.24,2504.0,9293.19,36.1
40.4286676,7.102,916.1,0.872,2.92,494.0,14.08,40.9
1.060996585,2.6494,41142.0,1.141,64.99,1968.0,3542.31,339.5
395.23753,18.494,1298.0,0.629,3.17,225.0,0.61,13.4
3.661326482,2.5714,17846.0,0.812,12.07,1023.0,258.6,424.6
25.69581456,4.0251,1130.8,0.68,1.7,314.0,2.3,45.1
3.951405455,2.1862,2453.9,1.276,31.44,1133.0,388.71,117.2
9.02930689,3.1449,1019.8,0.024,2.57,757.0,77.75,53.9
0.626431697,2.0171,37224.0,1.145,34.05,1709.0,2003.98,174.0
0.635441862,1.9827,147609.0,0.872,56.3,2118.0,4750.98,317.1
8.37159554,5.252,98.0,0.983,2.39,1292.0,659.25,16.6
0.83620025,3.7127,331275.0,0.56,65.64,1932.0,3299.29,145.4
29.19899219,5.1227,2047.2,0.043,4.15,540.0,20.05,171.0
25.3239215,70.405,1379.7,1.218,19.02,484.0,12.94,214.5
9.61375316,4.654,797.9,0.604,3.27,931.0,177.26,108.6
34.6506368,10.287,502.5,0.973,12.35,1191.0,476.15,21.6
43.797829003,7.70289,415020.0,0.489,93.43,668.0,47.15,1375.1
424.623345,9.666,5132.1,0.819,8.13,265.0,1.17,60.2
1.729338354,6.8524,140158.0,0.887,139.36,2230.0,5838.68,379.7
1.97515457,2.633,66.1,0.027,0.92,1504.0,1207.0,9.2
3.024092505,2.8021,7765.0,0.424,12.14,1489.0,1162.54,1225.3
4.030466786,2.7734,2908.3,0.033,4.48,970.0,209.11,227.4
10.35586478,2.8431,660.9,0.178,1.92,620.0,34.93,49.5
2.638432816,2.42989,48488.0,0.863,49.77,1933.0,3299.02,529.4
2.936527336,1.771,352.3,0.524,1.92,1209.0,505.22,34.7
23.8990075,15.955,293.4,0.153,3.26,823.0,108.3,61.5
5.186737262,0.8023,712.7,0.825,2.4,860.0,129.37,25.7
86.1160885,6.058,875.2,0.016,3.11,441.0,8.93,17.8
110.9215892,5.282,498.0,0.905,3.71,443.0,9.12,48.2
22.34293693,7.0813,2691.1,0.001,2.92,399.0,6.01,35.3
1.527491117,7.9136,33546.0,1.164,27.85,988.0,224.31,298.6
8.75209691,2.3742,1367.6,0.017,1.83,451.0,9.76,44.8
0.93374911,3.504,57.8,0.505,0.66,1793.0,2442.7,8.4
0.572079631,2.27811,127786.0,0.793,29.45,1716.0,2036.56,578.2
3.60082855,1.938,296.3,0.395,1.36,927.0,174.45,17.9
0.687772143,2.56725,40368.3,1.166,46.27,2097.0,4569.67,679.8
25.33709016,9.664,2279.4,0.824,3.47,414.0,6.93,120.3
20.131477716,3.2806,8243.2,1.279,39.89,670.0,47.49,427.5
3.07155284,4.0935,86.0,0.855,1.65,1556.0,1389.97,27.2
3.46724809,11.01,1317.3,0.953,2.52,841.0,118.15,107.0
10.116144515,2.70314,58143.5,0.879,17.21,549.0,21.56,1144.8
2.586878667,6.1614,25480.0,0.651,19.84,1666.0,1823.52,261.3
317.74527,17.54,206.6,0.787,2.1,336.0,3.03,13.6
22.5968256,6.179,142.9,0.062,1.3,670.0,47.7,22.2
1.906633332,3.0825,268.0,0.98,2.72,1847.0,2745.66,83.3
138.944022,10.611,530.2,0.195,2.57,384.0,5.13,28.0
2.816504904,2.50587,16813.7,0.105,12.21,1219.0,521.13,1406.8
8.981014925,1.8478,1059.3,0.097,3.14,880.0,141.77,198.3
10.21418792,5.8201,303.8,0.016,2.29,957.0,198.34,78.6
12.39894005,4.262,702.9,0.975,4.06,890.0,148.37,50.7
11.637858887,11.8851,427948.0,0.473,77.01,895.0,151.54,2637.0
14.1798187,2.505,459.9,0.1601,1.88,711.0,60.35,11.2
13.81020318,3.048,1309.7,0.791,4.56,833.0,113.75,46.2
18.0541469,4.587,283.1,0.175,1.51,635.0,38.57,19.3
16.7364755,2.151,1147.0,0.9,2.73,464.0,10.99,9.9
7.15681552,2.5882,867.0,0.45,2.47,782.0,88.23,47.7
1.018360336,7.622,393969.0,0.553,107.0,2302.0,6627.64,967.4
24.2416103,5.137,323.4,0.069,1.61,596.0,29.92,10.8
40.244826,4.303,192.9,0.022,115.94,3302.0,28103.18,16.8
2.404556949,7.4918,408.7,0.97,4.69,1958.0,3474.41,147.1
439.1076969,26.2259,69792.0,0.7777,24.7,221.0,0.57,884.9
10.41572666,2.7719,825.3,0.682,3.01,797.0,95.64,69.3
24.7543849,3.39,593.3,0.709,2.1,491.0,13.7,18.0
22.1270885,4.472,418.2,0.956,3.94,721.0,63.98,12.6
1.33256167,3.743,59.5,0.402,0.63,1326.0,727.84,13.0
5.1348689,48.69,115.8,1.137,16.17,1040.0,276.25,36.1
0.739404894,1.753,246.8,0.077,0.94,1256.0,589.06,21.0
0.905675699,1.701,73.2,0.008,0.77,1780.0,2374.98,10.2
0.978046982,2.6137,838.8,1.227,129.67,3146.0,23083.37,105.2
0.962864171,1.6802,303.5,0.736,1.52,1666.0,1828.67,31.6
3.468073,2.361,243.9,0.143,1.29,1098.0,343.57,20.6
22.264806569,8.7941,19372.6,0.75,12.34,585.0,27.79,873.4
4.52158614,3.4702,106.2,0.203,1.31,1214.0,513.68,26.2
289.86046,11.103,234.5,0.3711,1.5,279.0,1.43,10.3
2.617280959,9.661,3089.9,3.651,395.94,1689.0,1918.98,262.4
174.510276,6.689,1530.0,0.024,1.74,186.0,0.28,14.8
0.883778461,1.6339,120.1,0.605,1.09,1934.0,3316.4,31.7
0.532086296,4.023,495.8,1.199,16.99,1790.0,2417.28,85.2
1.069842837,5.275,540.3,0.001,1.77,1433.0,998.07,65.2
0.925589891,1.967,400.8,0.616,50.6,6637.0,460202.18,20.6
0.766298172,1.78462,19400.9,0.813,15.64,2163.0,5154.54,368.9
33.8542586,12.689,253.3,0.1881,15.96,1326.0,730.99,10.0
15.37562369,3.3169,15337.0,0.692,11.01,600.0,30.54,166.0
41.43958662,10.5989,2793.1,0.355,5.5,516.0,16.72,141.1
184.6467208,18.9869,410274.0,0.492,72.8,320.0,2.49,1113.2
15.22895514,2.5967,1124.8,0.777,3.0,639.0,39.4,63.8
40.0306267,4.815,214.5,0.322,2.01,617.0,34.19,19.5
6.14728341,2.7645,119.7,0.188,0.79,770.0,83.18,26.8
241.07074582,9.88863,70291.7,0.418,76.53,699.0,56.58,4257.4
11.9615433,3.129,424.5,0.576,2.24,847.0,121.71,12.4
87.5177787,2.55,136.5,0.983,1.85,451.0,9.76,12.2
2.253551793,3.66,119.6,0.761,1.7,1812.0,2547.01,42.1
70.9672087,6.9623,784.7,0.545,2.84,438.0,8.66,69.3
5.2438269,8.235,128.6,0.228,0.76,743.0,72.18,11.3
2.17815196,2.445,245.0,0.32,1.09,1139.0,395.98,17.9
211.032819,7.119,1953.4,0.808,3.43,215.0,0.5,69.3
2.03746414,2.895,138.8,0.008,1.12,1474.0,1118.26,14.1
5.579631021,3.38646,118321.0,1.323,90.32,1108.0,356.56,1268.7
0.903583394,1.5942,1027.1,1.242,33.18,2162.0,5162.98,151.7
4.417692516,2.323,279.2,0.971,1.57,790.0,92.16,35.1
10.29767658,6.649,655.5,1.194,39.14,1022.0,258.09,57.0
0.94356284,5.721,13.4,0.569,0.76,3176.0,23945.42,16.0
17.99646148,4.65638,62755.2,1.091,114.45,1004.0,240.38,1951.8
191.239133,16.942,1061.2,0.876,6.47,401.0,6.14,36.8
5.663604992,1.4283,163385.0,0.785,54.55,1021.0,257.36,169.4
13.787520532,2.55435,12978.3,0.99,25.33,921.0,170.01,2126.1
0.783258387,2.2926,328.5,0.2514,1.28,1559.0,1395.69,28.5
8.679037,2.864,301.6,0.224,1.79,949.0,191.84,19.9
71.76236302,29.435,8591.9,0.052,25.76,665.0,46.35,1134.3
17.64830851,2.0873,763.3,0.653,2.43,579.0,26.49,23.8
1.26132769,1.244,109.7,0.289,0.14,447.0,9.46,9.9
7.75192755,3.5413,407.3,0.546,1.89,852.0,124.47,77.3
3.63898953,2.252,209.6,0.32,1.68,1238.0,555.71,16.0
472.6038,12.15,672.0,0.476,2.28,218.0,0.54,7.7
57.104588,11.5,144.3,0.087,0.98,425.0,7.74,9.3
5.55260695,4.1178,727.6,1.174,2674.69,6436.0,404932.04,60.7
14.8783945,7.491,322.8,0.749,1.63,692.0,54.19,22.9
1.634614356,3.4422,19761.5,1.229,44.22,1611.0,1597.73,376.5
1.217000383,1.3285,459.8,0.028,1.58,1314.0,707.61,26.5
293.5056071,3.4075,6824.0,1.341,48.59,265.0,1.16,51.0
0.659299289,0.6908,1118.5,1.2873,30.54,1979.0,3623.47,108.6
1.72128752,2.366,58.5,0.449,0.65,1415.0,944.49,7.7
6.53194024,3.3351,771.9,0.83,3.09,907.0,159.66,39.6
29.3493852,4.313,659.2,0.75,2.02,451.0,9.81,20.3
29.2214959,4.014,394.0,0.779,1.81,539.0,20.03,14.6
273.169948,2.701,283.3,0.3259,2.8,362.0,4.08,6.2
234.524445,3.9,876.0,0.741,2.33,226.0,0.62,6.8
365.5435,14.78,753.1,0.518,3.04,283.0,1.51,13.4
2.622134451,4.735,128.2,0.664,1.64,1548.0,1359.14,42.9
7.946367138,2.58667,278086.0,0.636,36.01,629.0,36.92,1228.9
2.35195525,5.98883,212828.0,0.511,59.62,1678.0,1876.0,1819.1
2.347479696,26.25,81996.0,1.051,60.5,1502.0,1207.51,261.1
45.9029768,5.0041,361.8,0.303,1.18,341.0,3.19,42.9
25.8730914,5.085,694.4,0.196,2.88,667.0,46.82,20.1
163.104677,2.129,576.0,0.575,2.58,337.0,3.06,6.0
0.974868896,1.6191,197.6,0.12,1.16,1612.0,1605.87,82.6
55.6391882,7.316,853.0,0.811,3.13,478.0,12.33,48.3
15.53753378,5.8262,209006.0,0.425,40.9,694.0,54.73,2807.8
1.275511306,1.889,69.3,0.011,0.84,1739.0,2160.97,10.3
76.957056,9.551,367.1,0.638,2.09,451.0,9.81,26.5
10.06478627,2.86,285.7,0.729,1.49,729.0,66.74,18.6
1.39772545,4.129,181.3,0.644,1.58,1763.0,2275.72,17.9
103.039788,14.197,1370.0,0.039,2.05,210.0,0.46,15.9
38.86848956,6.0573,1004.9,0.028,2.81,509.0,15.89,73.4
2.0248205,2.55,63.3,0.248,1.01,1625.0,1652.5,20.2
4.33643506,4.1445,108.5,0.641,1.75,1453.0,1054.56,48.0
21.5135234,77.983,1583.8,2.441,534.47,1006.0,242.54,171.5
345.7671,15.38,212.7,0.391,2.5,336.0,3.02,12.3
615.16033,3.958,267.1,0.1544,4.48,430.0,8.08,5.4
42.032096076,11.6768,391261.0,0.519,79.17,622.0,35.34,2164.4
52.069002,3.0089,558.3,0.275,2.92,524.0,17.76,25.6
7.886632468,5.2147,6331.2,0.048,8.99,996.0,232.07,392.3
0.50948306,3.14,74.6,0.3535,1.22,3024.0,19778.63,8.0
16.70920628,2.7052,839.8,0.855,2.27,500.0,14.73,40.4
39.2820405,3.344,157.5,1.241,58.67,823.0,108.22,6.9
5.71483873,2.748,286.2,0.134,1.26,842.0,118.73,18.0
28.597880332,7.71925,85951.6,0.356,74.25,1014.0,250.21,2526.2
1.33258458,3.222,127.0,0.422,1.25,1868.0,2873.72,14.4
1.041619932,8.1218,1840.5,1.237,30.94,1858.0,2828.16,374.1
5.776794344,6.33505,121544.0,0.366,129.2,2249.0,6048.96,8022.8
7.841066931,5.47901,342094.0,0.579,56.33,876.0,139.18,3314.7
4.286103033,2.6422,173359.0,0.544,25.8,686.0,52.42,397.1
357.82544,9.12,152.5,0.636,1.7,306.0,2.08,11.1
358.74318,19.76,760.5,0.151,2.25,224.0,0.6,15.9
13.62801048,3.5374,912.8,0.927,3.28,639.0,39.48,26.7
19.1187425,6.805,217.5,0.74,2.33,823.0,108.48,20.5
175.06586091,4.5181,45134.0,1.149,40.63,312.0,2.24,320.6
132.1331011,26.715,7956.2,0.606,75.08,809.0,101.41,284.3
4.13852825,2.281,256.5,0.185,1.3,954.0,196.51,20.5
1.23133063,3.7,78.9,0.051,0.54,1072.0,311.53,17.6
6.79685353,3.1702,393.1,0.62,2.01,985.0,222.91,29.8
16.23947096,4.0374,2590.7,0.043,4.14,598.0,30.14,123.8
4.85018974,5.676,64.5,0.985,1.1,1098.0,344.04,15.8
0.641069613,1.033,78.6,0.061,0.86,2196.0,5512.38,10.5
4.2059745,8.006,41.2,0.115,0.75,1263.0,601.3,7.7
351.204993,22.414,1257.9,0.777,3.57,258.0,1.04,21.3
14.53682228,3.195,1032.3,1.068,73.15,1596.0,1534.06,40.8
22.40777833,3.2881,661.3,0.147,1.15,319.0,2.44,33.9
0.812592362,1.5646,6945.8,1.007,25.84,2912.0,16928.43,226.6
0.93374699,6.168,172.1,1.167,103.98,3442.0,33070.3,25.5
11.3775281,12.918,1651.3,1.415,82.26,1177.0,453.61,38.2
3.77881664,5.819,47.1,0.628,3.99,2580.0,10473.57,22.2
36.8567758,7.495,714.1,0.05,2.68,549.0,21.4,43.8
8.70312154,4.807,32.0,0.886,0.72,945.0,188.7,13.0
1.732346403,2.2139,182.4,0.184,1.37,1546.0,1345.92,41.2
0.769127296,0.998,114.6,0.067,0.9,1917.0,3179.14,17.0
204.0329342,17.5623,411374.0,0.49,57.35,272.0,1.29,884.9
14.1959621,3.605,196.2,0.786,1.66,818.0,105.7,14.1
1.853209359,1.7543,12319.1,0.99,32.99,2100.0,4584.55,238.9
66.247851,4.04,666.0,0.2847,16.67,925.0,172.74,8.3
59.284064,5.42,424.4,0.556,1.81,401.0,6.14,13.1
1.83592242,5.9942,30745.9,1.189,46.3,1501.0,1195.13,1378.9
2.090811305,3.388,115.9,0.746,1.62,1642.0,1718.04,19.9
2.33211505,2.96723,105949.0,1.747,140.22,1594.0,1530.05,997.8
18.3027235,8.262,186.7,0.742,2.72,902.0,156.71,24.7
1.168310132,1.31,283.3,0.107,1.43,1577.0,1469.16,64.7
0.639721284,2.69771,465918.0,0.404,46.59,1505.0,1220.53,1012.9
0.895276162,3.0518,319082.0,0.618,172.25,2731.0,13121.22,932.1
39.238141571,6.07183,439208.0,0.459,90.93,656.0,43.69,969.3
12.282998287,2.7096,2794.7,0.047,2.83,431.0,8.14,137.2
2.99540439,6.172,223.2,1.179,65.37,2195.0,5493.46,45.6
4.859386384,2.2757,6044.3,1.259,38.33,1114.0,364.23,269.7
1.09206792,1.646,105.9,0.378,0.74,1320.0,715.46,7.7
0.546248198,2.1081,114528.0,0.946,54.23,2227.0,5820.72,263.1
4.421566535,2.1229,684.0,0.869,2.19,729.0,66.94,31.9
0.93377253,2.544,30.0,0.004,0.43,1644.0,1734.32,8.4
15.44428875,2.0791,3596.2,1.275,37.58,731.0,67.39,44.9
8.38395796,5.2,108.5,0.892,3.24,1285.0,645.64,14.1
10.99470891,1.5929,884.7,0.265,1.71,512.0,16.24,32.7
25.6416117,5.5,126.4,0.5744,1.76,803.0,98.5,4.9
1.48922187,1.882,613.6,0.393,2.5,1594.0,1524.19,10.8
4.36273233,2.2375,341.6,0.732,1.76,1023.0,258.7,25.6
19.55662003,8.087,298.9,0.606,2.45,797.0,95.35,111.0
2.892087553,3.16757,71631.0,1.062,47.55,1225.0,531.42,563.9
22.4765952,3.437,481.4,0.176,1.21,419.0,7.27,13.3
0.962825082,2.8464,118.1,0.088,5.18,3265.0,26811.24,40.7
10.30067919,4.885,271.8,0.004,2.2,1015.0,251.55,16.4
659.2907,22.106,338.1,0.982,4.66,322.0,2.53,27.0
0.828206212,1.737,132.3,0.615,3.88,3274.0,27125.5,68.1
14.53410833,3.3094,510.6,0.766,1.36,420.0,7.34,32.5
362.69427,9.7,439.9,0.0774,3.54,315.0,2.32,11.0
1.061934307,3.211,264.8,1.181,18.7,1696.0,1958.71,70.9
0.808106001,3.9174,7676.4,1.269,39.59,1978.0,3631.91,73.3
4.1749166,4.828,40.7,0.4759,0.61,1116.0,366.59,11.8
85.5692223,4.954,539.2,0.98,6.85,536.0,19.51,18.2
2.131225773,5.4932,2337.1,1.264,35.68,1555.0,1382.47,215.6
0.96283264,2.947,96.3,0.4963,0.74,1686.0,1908.55,16.4
0.764863517,1.16,150.2,0.235,1.04,1733.0,2145.14,13.6
2.27999662,5.7777,12831.0,0.739,20.74,2000.0,3775.07,366.8
54.6493679,7.962,432.5,0.018,2.64,538.0,19.86,15.1
3.684337918,2.1931,76.7,1.045,12.52,2481.0,8964.2,31.4
506.771836,10.535,195.2,0.1643,1.8,275.0,1.35,15.0
1.721313779,3.54768,534625.0,0.315,83.69,1627.0,1658.35,742.8
0.8170226,2.974,167696.0,0.843,57.56,1947.0,3416.07,240.1
151.31847,16.45,105.4,0.3788,1.13,373.0,4.57,6.0
2.990252395,7.8462,216437.0,1.117,89.85,1264.0,603.02,541.7
210.30644361,6.68665,46455.4,1.155,101.13,525.0,17.94,1081.7
27.3214242,4.836,279.6,0.983,3.61,705.0,58.35,14.9
1.868564038,1.192,176.7,0.456,1.4,1565.0,1417.56,17.2
3.855599139,3.183,1030.9,0.864,3.57,1158.0,425.74,90.1
0.51872711,1.252,714.1,1.199,19.07,1965.0,3537.27,93.3
1.08906057,2.743,76.2,0.29,0.75,1511.0,1235.96,10.4
31.5888979,3.438,360.6,0.194,2.59,682.0,51.02,27.3
19.230038188,7.04412,266180.0,0.694,186.53,1361.0,810.65,7232.1
11.00817635,2.013,1462.5,0.025,2.15,488.0,13.39,42.1
5.07442951,4.064,250.2,0.53,1.38,929.0,175.75,26.7
4.24153629,2.971,188.1,0.257,1.44,1177.0,452.95,18.0
4.350087749,2.6428,23593.0,0.986,24.77,1136.0,393.2,192.2
6.099032889,4.82208,55374.3,0.891,36.68,1183.0,462.81,2884.0
198.088873,7.955,1027.7,0.633,3.24,288.0,1.63,18.0
0.56676437,2.326,76.5,0.594,0.92,2267.0,6222.58,11.7
7.42697378,3.206,205.2,0.337,1.4,899.0,154.52,15.4
0.764017553,1.103,128.2,0.442,0.86,1589.0,1503.79,13.2
0.861643331,2.4318,232.5,0.994,1.88,1613.0,1599.85,41.7
12.19140405,1.8832,665.8,0.091,2.46,763.0,80.01,19.4
8.23983041,5.619,251.0,0.012,2.35,1093.0,338.17,29.4
1.489442254,5.51392,417901.0,0.455,115.45,2328.0,6938.66,2309.2
7.24022418,2.9153,864.9,0.507,2.14,716.0,62.1,48.2
2.283466438,7.7999,864260.0,0.457,218.79,2014.0,3883.24,1103.1
0.93374894,4.637,226.2,0.457,0.18,433.0,8.36,9.3
0.512407185,1.0579,329.2,0.301,1.03,1255.0,583.45,46.1
1.302061421,1.8238,1046.1,1.273,92.86,3345.0,29636.26,29.5
11.90352088,4.297,633.0,0.421,2.56,827.0,110.54,47.2
0.5402463,13.93,1148.0,0.9411,6.2,3249.0,26335.17,1.6
0.77544539,1.8764,6791.4,1.272,35.53,1883.0,2974.07,205.1
13.782522208,8.27762,248937.0,0.718,41.84,605.0,31.69,1524.1
7.56052209,3.8573,659.8,0.022,2.4,914.0,164.9,34.6
52.6615266,3.1592,1078.1,0.682,1.87,271.0,1.28,38.4
12.4258833,24.83,93.6,0.982,2.19,1006.0,242.04,34.4
26.8475962,10.068,254.1,0.457,3.2,800.0,96.89,39.2
34.7630543,4.309,293.7,0.731,1.75,554.0,22.23,24.0
0.514771509,1.256,43.4,0.222,0.57,2113.0,4749.21,12.0
593.19521,25.65,227.3,0.6192,1.63,234.0,0.71,7.1
1.151166776,1.0907,578.4,0.029,1.28,957.0,199.25,83.7
25.96190067,6.2732,350.3,0.02,3.25,850.0,123.11,37.5
0.791771167,2.4463,509.2,1.224,82.71,3419.0,32163.04,82.4
29.12436474,3.4209,6496.0,1.181,15.25,356.0,3.81,63.4
12.425580393,57.2012,1131.0,1.222,21.34,563.0,23.83,58.8
2.344138713,0.4495,110.8,0.104,2.43,1797.0,2469.65,8.6
15.43400996,4.2572,1785.9,0.707,4.3,721.0,63.79,59.7
12.3748247,90.01,390.9,1.185,81.01,1253.0,583.24,85.7
0.970085646,1.129,153.0,0.035,18.65,5119.0,162048.58,9.8
5.19492747,3.167,272.9,0.093,2.03,1238.0,554.37,16.5
29.92208104,2.7716,345.3,0.38,3.09,782.0,88.52,37.6
27.2106807,10.515,99.4,0.973,1.73,725.0,65.27,16.9
2.783883492,2.4546,903.9,1.255,67.17,1934.0,3304.55,86.1
18.95491633,24.249,867.5,1.228,71.39,1139.0,397.48,249.3
165.75597,8.45,57.3,98.6021,15049.8,398.0,5.96,12.8
18.936061,22.27,24.3,0.285,0.34,516.0,16.7,14.0
14.12809896,2.326,263.1,0.046,1.6,781.0,87.8,20.3
1.287622419,0.821,36.5,0.819,0.87,1957.0,3450.59,16.9
352.710091,2.901,1658.0,0.329,3.75,261.0,1.09,9.6
2.488812012,5.94523,131002.0,0.931,83.26,1852.0,2776.19,3290.5
0.698359996,1.4959,774.1,1.247,28.97,1990.0,3702.25,26.1
10.306982793,11.4277,341790.0,0.564,81.21,960.0,200.8,3691.9
559.28332,4.245,1360.0,0.3058,2.54,150.0,0.12,6.7
4.93913074,1.362,382.9,1.167,24.03,1182.0,461.47,22.0
16.48686712,1.431,987.9,1.198,27.45,760.0,78.99,22.1
5.32667299,3.4045,611.4,0.043,2.26,1007.0,242.97,34.1
2.892216772,1.3596,360.5,0.806,1.31,794.0,93.66,23.9
1.728521892,3.361,92.2,0.719,1.19,1678.0,1869.82,30.2
0.306937807,0.5925,119.2,0.005,0.82,2142.0,5019.53,29.3
0.626281766,1.1812,433.1,0.553,1.76,1711.0,2011.27,31.0
0.991659646,2.215,77.3,0.765,1.19,2102.0,4614.18,13.5
0.779609509,4.013,88.5,0.676,1.07,2097.0,4557.44,21.0
2.344512589,1.4116,58.9,0.803,0.97,1471.0,1106.25,21.9
6.54626149,2.75,655.9,0.644,2.19,810.0,101.78,24.8
3.275821982,3.0427,274.9,0.746,3.54,1730.0,2121.23,64.4
24.614775,2.395,229.4,0.089,1.28,574.0,25.69,10.5
1.71051215,1.284,42.2,0.057,1.04,2004.0,3820.16,11.2
0.687895191,2.4233,462.5,0.018,1.35,1391.0,888.72,60.9
0.759706632,1.0896,39.7,0.52,1.38,3834.0,51080.76,21.6
5.715425977,2.5242,908.1,0.348,2.47,850.0,123.03,59.4
0.892061734,2.24307,75590.0,1.079,46.75,1724.0,2090.54,398.1
27.40229859,6.8491,747.5,0.022,3.63,734.0,68.46,79.3
12.424747,25.24,139.0,0.976,1.35,691.0,53.94,30.7
0.706428634,1.75182,372128.0,0.393,47.64,1416.0,951.77,1066.7
95.254421,3.379,465.4,0.3116,2.2,413.0,6.89,6.1
16.23847733,3.9699,646.7,0.766,2.76,711.0,60.35,125.8
0.664074145,1.0925,212.6,0.525,1.19,1703.0,1998.48,20.9
27.08239734,5.0119,423.2,0.915,3.25,703.0,57.77,40.9
7.12684695,3.179,206.3,0.71,1.38,941.0,185.17,20.7
0.510804497,2.539,42.7,0.81,1.58,3622.0,40925.32,15.4
10.643110689,88.1118,316.3,1.179,31.72,1038.0,274.67,153.7
85.3514875,6.7504,4674.7,0.052,6.31,390.0,5.44,142.8
362.747593,16.45,132.4,0.3185,2.51,384.0,5.13,13.0
3.471399214,5.07707,92284.9,1.014,89.62,1558.0,1390.76,3230.4
12.180721266,4.15602,414950.0,0.479,63.25,742.0,71.88,1809.8
1.221204888,1.8511,111.6,0.6,1.1,1772.0,2334.4,27.3
23.58917143,5.073,1200.7,0.926,3.16,487.0,13.34,53.3
0.991105114,2.2137,286389.0,0.623,36.87,1257.0,589.31,273.8
0.762132307,1.22,63.7,0.399,0.75,1872.0,2913.14,11.5
3.749105745,1.9826,182.6,0.942,1.68,1160.0,428.25,38.0
452.40428,17.2,216.7,0.6038,1.58,256.0,1.01,8.2
124.091252,2.172,281.4,0.031,1.3,305.0,2.04,5.7
0.837898153,2.104,268.9,0.071,1.26,1478.0,1128.57,13.9
2.66831274,2.4141,266.2,0.333,1.48,1252.0,581.38,23.3
127.2824442,7.1545,8088.6,0.827,12.04,392.0,5.61,148.1
0.848483947,1.4451,1907.4,1.264,32.11,1908.0,3117.82,185.0
